rundate,report_period,region_num,foreign_region,foreign_country,uk_group,uk_apt,foreign_apt,ty_t_pax,ty_s_pax,ty_c_pax,ly_t_pax,ly_s_pax,ly_c_pax,pc_change
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,1,STANSTED,COPENHAGEN,318573,318286,287,79524,79484,40,300.59982
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,ABERDEEN,BILLUND,179,52,127,704,41,663,-74.57386
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,ABERDEEN,COPENHAGEN,1423,1423,0,1121,1121,0,26.94023
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,ABERDEEN,ESBJERG,11536,11536,0,2103,2024,79,448.54969
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BELFAST CITY (GEORGE BEST),AALBORG,763,0,763,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BELFAST INTERNATIONAL,AARHUS (TIRSTRUP),0,0,0,69,0,69,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BELFAST INTERNATIONAL,BILLUND,0,0,0,1,0,1,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BELFAST INTERNATIONAL,COPENHAGEN,0,0,0,33,0,33,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIGGIN HILL,AARHUS (TIRSTRUP),0,0,0,10,0,10,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIGGIN HILL,BILLUND,30,0,30,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIGGIN HILL,COPENHAGEN,0,0,0,9,0,9,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIRMINGHAM,AALBORG,73,0,73,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIRMINGHAM,BILLUND,3764,3764,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BIRMINGHAM,COPENHAGEN,17729,17597,132,131,28,103,13433.58779
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,BRISTOL,COPENHAGEN,26462,26462,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,CAMPBELTOWN,BILLUND,19,0,19,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,CARDIFF WALES,COPENHAGEN,0,0,0,27,0,27,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,DONCASTER SHEFFIELD,COPENHAGEN,21,0,21,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EAST MIDLANDS INTERNATIONAL,COPENHAGEN,0,0,0,200,200,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EDINBURGH,AALBORG,819,0,819,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EDINBURGH,BILLUND,36948,36948,0,2265,1975,290,1531.25828
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EDINBURGH,COPENHAGEN,180360,180246,114,29850,29419,431,504.22111
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EDINBURGH,ROSKILDE,273,0,273,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,EDINBURGH,SONDERBORG,454,0,454,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GLASGOW,BILLUND,0,0,0,86,0,86,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GLASGOW,COPENHAGEN,0,0,0,4167,0,4167,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GLASGOW,KARUP,0,0,0,92,0,92,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GLASGOW,ROSKILDE,0,0,0,51,0,51,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GUERNSEY,AALBORG,28,28,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GUERNSEY,COPENHAGEN,109,109,0,116,116,0,-6.03448
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,GUERNSEY,SONDERBORG,227,227,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,HUMBERSIDE,BILLUND,0,0,0,906,0,906,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,HUMBERSIDE,ESBJERG,142,142,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,INVERNESS,ROSKILDE,22,0,22,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,ISLE OF MAN,COPENHAGEN,51,0,51,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,ISLE OF MAN,SONDERBORG,422,0,422,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,JERSEY,SONDERBORG,922,752,170,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,LIVERPOOL (JOHN LENNON),BILLUND,138,0,138,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,LIVERPOOL (JOHN LENNON),COPENHAGEN,7329,7201,128,2940,2940,0,149.28571
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,MANCHESTER,BILLUND,49000,49000,0,4356,4155,201,1024.88522
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,MANCHESTER,COPENHAGEN,295428,294723,705,69923,69923,0,322.50476
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,MANCHESTER,ESBJERG,0,0,0,35,0,35,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,MANCHESTER,ODENSE,249,0,249,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,MANCHESTER,ROSKILDE,0,0,0,20,0,20,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,NEWCASTLE,COPENHAGEN,1662,1662,0,674,649,25,146.58754
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,NORWICH,BILLUND,0,0,0,52,0,52,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,SOUTHAMPTON,ESBJERG,65,65,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,TEESSIDE INTERNATIONAL AIRPORT,ESBJERG,0,0,0,405,0,405,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,DENMARK,2,TEESSIDE INTERNATIONAL AIRPORT,KARUP,380,0,380,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,ENONTEKIO,5221,0,5221,2988,0,2988,74.73226
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,HELSINKI,74311,74311,0,6275,6275,0,1084.23904
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,IVALO,8118,0,8118,6423,0,6423,26.38954
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,KITTILA,16571,0,16571,10576,407,10169,56.68495
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,KUUSAMO,7241,0,7241,4000,0,4000,81.025
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,GATWICK,ROVANIEMI,25475,13094,12381,16893,6118,10775,50.80211
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,HEATHROW,HELSINKI,430778,430778,0,141684,141684,0,204.04139
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,HEATHROW,KITTILA,2319,0,2319,2007,0,2007,15.54559
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,LUTON,IVALO,866,0,866,803,0,803,7.84558
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,ENONTEKIO,2068,0,2068,1926,0,1926,7.37279
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,HELSINKI,112415,112415,0,15326,15326,0,633.4921
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,IVALO,3034,0,3034,2160,0,2160,40.46296
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,KITTILA,559,191,368,240,0,240,132.91667
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,KUUSAMO,4010,0,4010,2397,0,2397,67.29245
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,ROVANIEMI,12114,11946,168,166,0,166,7197.59036
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,1,STANSTED,TAMPERE,26524,26524,0,2317,2317,0,1044.75615
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,ABERDEEN,ENONTEKIO,0,0,0,718,0,718,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BELFAST INTERNATIONAL,ENONTEKIO,744,0,744,1436,0,1436,-48.18942
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BELFAST INTERNATIONAL,IVALO,13,0,13,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BELFAST INTERNATIONAL,MARIEHAMN,0,0,0,56,0,56,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BELFAST INTERNATIONAL,ROVANIEMI,378,0,378,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIGGIN HILL,HELSINKI,0,0,0,13,0,13,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIGGIN HILL,KITTILA,16,0,16,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIGGIN HILL,ROVANIEMI,32,0,32,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIGGIN HILL,TAMPERE,10,0,10,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,ENONTEKIO,3326,0,3326,1883,0,1883,76.63303
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,IVALO,4867,0,4867,4231,0,4231,15.03191
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,KITTILA,3741,0,3741,2826,0,2826,32.37792
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,KUUSAMO,1131,0,1131,1074,0,1074,5.30726
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,ROVANIEMI,2629,0,2629,2363,0,2363,11.25688
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BIRMINGHAM,TAMPERE,43,0,43,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BOURNEMOUTH,ENONTEKIO,455,0,455,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BOURNEMOUTH,IVALO,437,0,437,428,0,428,2.1028
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BOURNEMOUTH,TURKU,85,0,85,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BRISTOL,ENONTEKIO,2529,0,2529,1382,0,1382,82.99566
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BRISTOL,IVALO,2138,0,2138,1547,0,1547,38.20297
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BRISTOL,KITTILA,6832,42,6790,5332,6,5326,28.13203
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,BRISTOL,ROVANIEMI,6429,3799,2630,2369,0,2369,171.38033
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,CARDIFF WALES,ENONTEKIO,569,0,569,342,0,342,66.37427
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,CARDIFF WALES,IVALO,431,0,431,363,0,363,18.73278
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,CARDIFF WALES,PORI,0,0,0,36,0,36,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,CARDIFF WALES,TURKU,0,0,0,37,0,37,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,DONCASTER SHEFFIELD,ENONTEKIO,309,0,309,318,0,318,-2.83019
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,DONCASTER SHEFFIELD,KITTILA,0,0,0,2724,0,2724,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EAST MIDLANDS INTERNATIONAL,ENONTEKIO,541,0,541,704,0,704,-23.15341
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EAST MIDLANDS INTERNATIONAL,IVALO,868,0,868,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EAST MIDLANDS INTERNATIONAL,KITTILA,3168,0,3168,2718,0,2718,16.55629
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EAST MIDLANDS INTERNATIONAL,ROVANIEMI,0,0,0,180,0,180,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EDINBURGH,ENONTEKIO,1319,189,1130,738,0,738,78.72629
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EDINBURGH,HELSINKI,33201,33201,0,9948,9948,0,233.74548
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EDINBURGH,IVALO,849,0,849,388,0,388,118.81443
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EDINBURGH,KITTILA,0,0,0,2231,0,2231,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,EXETER,ENONTEKIO,621,0,621,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,GLASGOW,ENONTEKIO,1114,0,1114,1442,0,1442,-22.74619
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,GLASGOW,IVALO,430,0,430,392,0,392,9.69388
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,GLASGOW,KITTILA,3351,0,3351,342,0,342,879.82456
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,HUMBERSIDE,ENONTEKIO,1318,0,1318,735,0,735,79.31973
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,JERSEY,ENONTEKIO,35,0,35,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,LEEDS BRADFORD,ENONTEKIO,1848,0,1848,174,0,174,962.06897
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,LEEDS BRADFORD,IVALO,1871,183,1688,2076,0,2076,-9.87476
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,LIVERPOOL (JOHN LENNON),ENONTEKIO,370,0,370,360,0,360,2.77778
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,LIVERPOOL (JOHN LENNON),IVALO,436,0,436,383,0,383,13.83812
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,ENONTEKIO,4324,0,4324,3179,0,3179,36.01762
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,HELSINKI,66740,66740,0,21085,21085,0,216.52834
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,IVALO,10518,0,10518,10423,0,10423,0.91145
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,KITTILA,19756,0,19756,11958,0,11958,65.21157
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,KUUSAMO,10236,0,10236,5102,0,5102,100.62721
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,MANCHESTER,ROVANIEMI,9982,3866,6116,5778,0,5778,72.75874
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,NEWCASTLE,ENONTEKIO,1226,1115,111,364,364,0,236.81319
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,NEWCASTLE,IVALO,858,858,0,758,397,361,13.19261
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,NEWCASTLE,KITTILA,376,376,0,324,324,0,16.04938
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,NEWCASTLE,ROVANIEMI,2602,2602,0,2397,2397,0,8.55236
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,NORWICH,ENONTEKIO,662,284,378,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FINLAND,2,TEESSIDE INTERNATIONAL AIRPORT,ENONTEKIO,0,0,0,342,0,342,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,BASTIA,11483,11483,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,BIARRITZ,32523,32523,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,BORDEAUX,246937,246937,0,25799,25799,0,857.15725
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,CHALONS (VATRY),53,0,53,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,CHAMBERY,35222,0,35222,1102,0,1102,3096.18875
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,FIGARI,4730,4730,0,1204,1204,0,292.85714
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,GRENOBLE,35772,19112,16660,1726,1308,418,1972.53766
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,LA ROCHELLE,21593,21593,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,LILLE,176,0,176,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,LIMOGES,13554,13554,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,LYON,181348,167068,14280,24234,23890,344,648.32054
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,LYON(BRON),0,0,0,8,0,8,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,MARSEILLE,117607,117607,0,16632,16632,0,607.11279
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,MONTPELLIER,114145,113821,324,17788,17788,0,541.69665
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,NANTES,107538,107538,0,23635,23635,0,354.99471
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,NICE,449190,447747,1443,60569,60565,4,641.617
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,PARIS (CHARLES DE GAULLE),309910,309910,0,40486,40486,0,665.47449
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,PARIS (LE BOURGET),50,0,50,2,0,2,2400
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,PARIS (ORLY),205398,205398,0,10468,10468,0,1862.15132
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,PAU,0,0,0,92,0,92,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,RENNES,24327,24327,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,TOULON / HYERES,8816,8816,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,GATWICK,TOULOUSE (BLAGNAC),100624,91269,9355,15731,15491,240,539.65419
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,BASTIA,4141,4141,0,183,183,0,2162.84153
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,BORDEAUX,357,357,0,14475,14475,0,-97.53368
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,FIGARI,8908,8908,0,2721,2721,0,227.37964
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,GRENOBLE,18883,10644,8239,1138,1138,0,1559.31459
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,LYON,194108,189997,4111,37022,37022,0,424.30447
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,MARSEILLE,196559,196559,0,51798,51798,0,279.47218
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,MONTPELLIER,0,0,0,124,124,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,NICE,460199,460199,0,197925,197403,522,132.51181
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,PARIS (CHARLES DE GAULLE),917541,917266,275,342089,341998,91,168.21704
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,HEATHROW,TOULOUSE (BLAGNAC),175269,174983,286,38750,38750,0,352.3071
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LONDON CITY,BERGERAC,12772,12772,0,2617,2617,0,388.03974
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LONDON CITY,CHAMBERY,3770,3770,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LONDON CITY,NICE,55586,55586,0,15457,15457,0,259.617
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LONDON CITY,QUIMPER,6790,6790,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,BEZIERS,19415,19415,0,7720,7720,0,151.48964
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,BORDEAUX,45024,45024,0,631,631,0,7035.34073
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,GRENOBLE,11722,11722,0,1215,1215,0,864.77366
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,LYON,68206,68206,0,4731,4731,0,1341.68252
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,MARSEILLE,357,0,357,64,64,0,457.8125
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,MONTPELLIER,5641,5641,0,859,859,0,556.69383
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,NANTES,177,177,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,NICE,72670,72670,0,8596,8596,0,745.39321
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,PARIS (CHARLES DE GAULLE),243990,243990,0,21425,21425,0,1038.8098
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,PARIS (LE BOURGET),135,135,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,LUTON,TOULOUSE (BLAGNAC),104,104,0,160,0,160,-35
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,SOUTHEND,BREST,0,0,0,3979,3979,0,-100
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,SOUTHEND,MARSEILLE,232,0,232,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,AJACCIO,5436,5436,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,BERGERAC,66883,66883,0,18668,18668,0,258.27619
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,BEZIERS,24847,24847,0,4980,4980,0,398.93574
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,BIARRITZ,71199,71199,0,28375,28375,0,150.92159
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,BORDEAUX,82483,82483,0,26971,26935,36,205.82107
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,BRIVE-LA-GAILLARDE,14989,14989,0,3814,3814,0,292.99948
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,CALVI,126,126,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,CARCASSONNE,56336,56336,0,13232,13232,0,325.75574
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,CHAMBERY,9330,5224,4106,193,0,193,4734.19689
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,CLERMONT FERRAND,53,53,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,DOLE,323,323,0,93,93,0,247.31183
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,GRENOBLE,16599,15728,871,643,643,0,2481.493
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,LA ROCHELLE,37161,37161,0,11081,11081,0,235.35782
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,LIMOGES,62034,62034,0,21381,21381,0,190.1361
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,LYON,1098,0,1098,112,0,112,880.35714
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,MARSEILLE,148838,148767,71,54236,54236,0,174.42658
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,MONTPELLIER,372,372,0,0,0,0,0
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,NANTES,81383,81383,0,11851,11851,0,586.71842
20/03/2023 10:46,2022,1,WESTERN EUROPE-EU,FRANCE,1,STANSTED,NICE,57789,57789,0,3634,3634,0,1490.23115
